Mean,Count,Service Time
113.199,1,0.024595975875854492
113.199,2,0.023806095123291016
113.199,3,0.014784097671508789
113.199,4,0.010148048400878906
113.199,5,0.017602920532226562
113.199,6,0.04029107093811035
113.199,7,0.028143882751464844
113.199,8,0.007646083831787109
113.199,9,0.026862144470214844
113.199,10,0.021806001663208008
113.199,11,0.023934125900268555
113.199,12,0.014018058776855469
113.199,13,0.028582096099853516
113.199,14,0.016775131225585938
113.199,15,0.013985157012939453
113.199,16,0.024482011795043945
113.199,17,0.015542030334472656
113.199,18,0.03502392768859863
113.199,19,0.03620290756225586
113.199,20,0.025276899337768555
113.199,21,0.011399984359741211
113.199,22,0.05125117301940918
113.199,23,0.028483867645263672
113.199,24,0.009623050689697266
113.199,25,0.0075418949127197266
113.199,26,0.04654288291931152
113.199,27,0.03351092338562012
113.199,28,0.025593042373657227
113.199,29,0.013396978378295898
113.199,30,0.01152491569519043
113.199,31,0.026254892349243164
113.199,32,0.015285968780517578
113.199,33,0.048887014389038086
113.199,34,0.028317928314208984
113.199,35,0.052329063415527344
113.199,36,0.017499923706054688
113.199,37,0.011161088943481445
113.199,38,0.017158985137939453
113.199,39,0.03538107872009277
113.199,40,0.02165699005126953
113.199,41,0.030563831329345703
113.199,42,0.018732070922851562
113.199,43,0.043663978576660156
113.199,44,0.014077901840209961
113.199,45,0.017926931381225586
113.199,46,0.013020992279052734
113.199,47,0.02949380874633789
113.199,48,0.017162084579467773
113.199,49,0.0478668212890625
113.199,50,0.0385441780090332
113.199,51,0.05956101417541504
113.199,52,0.007082939147949219
113.199,53,0.019160985946655273
113.199,54,0.018702983856201172
113.199,55,0.015145063400268555
113.199,56,0.047599077224731445
113.199,57,0.011844873428344727
113.199,58,0.021744966506958008
113.199,59,0.015101909637451172
113.199,60,0.021368026733398438
113.199,61,1.3847570419311523
113.199,62,0.029522180557250977
113.199,63,0.021615028381347656
113.199,64,0.00989389419555664
113.199,65,0.03148198127746582
113.199,66,0.023504018783569336
113.199,67,0.014052152633666992
113.199,68,0.04300713539123535
113.199,69,0.06233406066894531
113.199,70,0.050134897232055664
113.199,71,0.015932083129882812
113.199,72,0.022906064987182617
113.199,73,0.020874977111816406
113.199,74,0.021981000900268555
113.199,75,0.03705096244812012
113.199,76,0.02916097640991211
113.199,77,0.04459404945373535
113.199,78,0.09412002563476562
113.199,79,0.05403494834899902
113.199,80,0.03453397750854492
113.199,81,0.0244140625
113.199,82,0.027685880661010742
113.199,83,0.0401759147644043
113.199,84,0.04010796546936035
113.199,85,0.11214089393615723
113.199,86,0.04119610786437988
113.199,87,0.038580894470214844
113.199,88,0.018995046615600586
113.199,89,0.01557302474975586
113.199,90,0.033674001693725586
113.199,91,0.029983043670654297
113.199,92,0.009148120880126953
113.199,93,0.04034996032714844
113.199,94,0.03572702407836914
113.199,95,0.020608901977539062
113.199,96,0.033911943435668945
113.199,97,0.010834932327270508
113.199,98,0.02403998374938965
113.199,99,0.05957508087158203
113.199,100,0.04344606399536133
113.199,101,0.038403987884521484
113.199,102,0.04615592956542969
113.199,103,0.027348995208740234
113.199,104,0.051367998123168945
113.199,105,0.09989809989929199
113.199,106,0.025761842727661133
113.199,107,0.06192588806152344
113.199,108,0.0600130558013916
113.199,109,0.05931711196899414
113.199,110,0.04663705825805664
