Mean,Count,Service Time
97.5,1,0.0015931129455566406
97.5,2,0.0019350051879882812
97.5,3,0.0024881362915039062
97.5,4,0.0017120838165283203
97.5,5,0.02672290802001953
97.5,6,0.03580498695373535
97.5,7,0.01194000244140625
97.5,8,0.01629805564880371
97.5,9,0.009742021560668945
97.5,10,0.009617805480957031
97.5,11,0.0068819522857666016
97.5,12,0.025396108627319336
97.5,13,0.013905048370361328
97.5,14,0.009038925170898438
97.5,15,0.03458690643310547
97.5,16,0.04405498504638672
97.5,17,0.0036079883575439453
97.5,18,0.027411937713623047
97.5,19,0.019482135772705078
97.5,20,0.04434609413146973
97.5,21,0.010739803314208984
97.5,22,0.0020568370819091797
97.5,23,0.00711512565612793
97.5,24,0.002454996109008789
97.5,25,0.010668039321899414
97.5,26,0.02500295639038086
97.5,27,0.00845789909362793
97.5,28,0.034413814544677734
97.5,29,0.019335031509399414
97.5,30,0.03885912895202637
97.5,31,0.023333072662353516
97.5,32,0.017639875411987305
97.5,33,0.022847890853881836
97.5,34,0.00822901725769043
97.5,35,0.009437799453735352
97.5,36,0.022674083709716797
97.5,37,0.016188859939575195
97.5,38,0.010154962539672852
97.5,39,0.02736210823059082
97.5,40,0.02097010612487793
97.5,41,0.0213620662689209
97.5,42,0.010468006134033203
97.5,43,0.03615903854370117
97.5,44,0.00911092758178711
97.5,45,0.011595010757446289
97.5,46,0.024225950241088867
97.5,47,0.00779414176940918
97.5,48,0.009490013122558594
97.5,49,0.012286901473999023
97.5,50,0.019108057022094727
97.5,51,0.01700901985168457
97.5,52,0.013421058654785156
97.5,53,0.019079923629760742
97.5,54,0.0184481143951416
97.5,55,0.04561901092529297
97.5,56,0.03069615364074707
97.5,57,0.011226177215576172
97.5,58,0.005413055419921875
97.5,59,0.010384082794189453
97.5,60,0.04862499237060547
97.5,61,0.004915952682495117
97.5,62,0.023813962936401367
97.5,63,0.013963937759399414
97.5,64,0.011898040771484375
97.5,65,0.016156911849975586
97.5,66,0.02656412124633789
